Address,CODGEO,ObservedDeaths,NIVGEO,LIBGEO,NB,ExpectedDeaths,SMR
"28102 Clévilliers, France",28102,3.333333333,COM,Clévilliers,416,3.271163437,1.019005439
"23063 Clairavaux, France",23063,2.166666667,COM,Clairavaux,130,2.126184199,1.019039963
"80556 Mons-Boubert, France",80556,5.333333333,COM,Mons-Boubert,344.1029007,5.23365686,1.019045283
"49253 Le Puy-Notre-Dame, France",49253,11.83333333,COM,Le Puy-Notre-Dame,781.0715049,11.61181191,1.019077249
"1133 Cressin-Rochefort, France",1133,3.333333333,COM,Cressin-Rochefort,283.556962,3.270906421,1.019085509
"86287 Vézières, France",86287,3.166666667,COM,Vézières,247,3.107313348,1.019101169
"50529 Saint-Nicolas-des-Bois, France",50529,1,COM,Saint-Nicolas-des-Bois,69.34883721,0.981209912,1.019149917
"54331 Magnières, France",54331,3.666666667,COM,Magnières,194,3.597625264,1.019190827
"83043 Collobrières, France",83043,20,COM,Collobrières,1356.951487,19.62259383,1.019233246
"41073 Danzé, France",41073,5.666666667,COM,Danzé,474.8311307,5.559539772,1.019269022
"22325 Saint-Quay-Portrieux, France",22325,61,COM,Saint-Quay-Portrieux,2463.759161,59.84637761,1.019276395
"68268 Retzwiller, France",68268,4.5,COM,Retzwiller,439.1098431,4.41489652,1.019276438
"33243 Libourne, France",33243,254,COM,Libourne,16121.81134,249.1948498,1.019282703
"9160 Lavelanet, France",9160,94.16666667,COM,Lavelanet,4521.67651,92.38386914,1.019297714
"72190 Marolles-lès-Saint-Calais, France",72190,2.166666667,COM,Marolles-lès-Saint-Calais,209.2446043,2.125643635,1.01929911
"64231 Garindein, France",64231,6.833333333,COM,Garindein,377.63892,6.703933672,1.01930205
"31271 Lanta, France",31271,12,COM,Lanta,1355.065429,11.77275955,1.019302224
"24251 Manzac-sur-Vern, France",24251,6.166666667,COM,Manzac-sur-Vern,416.123412,6.049770778,1.019322367
"92050 Nanterre, France",92050,512,COM,Nanterre,54877.14345,502.2815609,1.019348588
"77512 Villeneuve-sur-Bellot, France",77512,8.833333333,COM,Villeneuve-sur-Bellot,756.0123161,8.665648728,1.019350496
"45082 Châteauneuf-sur-Loire, France",45082,82,COM,Châteauneuf-sur-Loire,5322,80.44268541,1.019359306
"36110 Maillet, France",36110,3.5,COM,Maillet,197,3.433416369,1.019392821
"61271 Le Ménil-Scelleur, France",61271,1.166666667,COM,Le Ménil-Scelleur,50,1.144455755,1.019407401
"57658 Soucht, France",57658,11.33333333,COM,Soucht,795,11.11729633,1.019432512
"24311 Nontron, France",24311,57.33333333,COM,Nontron,2318.846632,56.2401748,1.019437325
"60129 Carlepont, France",60129,9.666666667,COM,Carlepont,975.5820043,9.482075369,1.019467394
"83042 Cogolin, France",83042,101.6666667,COM,Cogolin,7849.868158,99.72035894,1.019517657
"8034 Autrecourt-et-Pourron, France",8034,3,COM,Autrecourt-et-Pourron,228,2.94252218,1.019533521
"8096 Chalandry-Elaire, France",8096,4.666666667,COM,Chalandry-Elaire,495.6135402,4.577167725,1.019553345
"56194 Rieux, France",56194,24.33333333,COM,Rieux,1959.011022,23.86609854,1.019577343
"50093 Cametours, France",50093,3.166666667,COM,Cametours,258.9947247,3.105836385,1.019585797
"67023 Batzendorf, France",67023,6.666666667,COM,Batzendorf,668.3997955,6.538481652,1.019604707
"41136 Mer, France",41136,70,COM,Mer,4223.804879,68.65146305,1.019643237
"50593 Teurthéville-Bocage, France",50593,5.833333333,COM,Teurthéville-Bocage,426.4455782,5.720828202,1.019665882
"51099 Bussy-Lettrée, France",51099,2.5,COM,Bussy-Lettrée,236.4285714,2.451763703,1.019674121
"76020 Anneville-Ambourville, France",76020,9.5,COM,Anneville-Ambourville,746.1777102,9.316198977,1.019729186
"93008 Bobigny, France",93008,277.1666667,COM,Bobigny,29688.57426,271.8031108,1.019733239
"68066 Colmar, France",68066,627.5,COM,Colmar,43769.67922,615.3493712,1.019745903
"24535 Simeyrols, France",24535,2.166666667,COM,Simeyrols,173.3543307,2.124711651,1.019746216
"36069 Écueillé, France",36069,27.66666667,COM,Écueillé,999.6017473,27.13085412,1.019749196
"49236 Passavant-sur-Layon, France",49236,1.166666667,COM,Passavant-sur-Layon,74.79365079,1.144048858,1.019769968
"71120 Chauffailles, France",71120,62.66666667,COM,Chauffailles,2921,61.45113785,1.019780412
"70460 Saint-Bresson, France",70460,5.666666667,COM,Saint-Bresson,343.2005516,5.556692559,1.019791289
"1314 Priay, France",1314,13,COM,Priay,1091.501843,12.74733281,1.019821181
"48145 Saint-Denis-en-Margeride, France",48145,3,COM,Saint-Denis-en-Margeride,132.4615385,2.941691511,1.019821415
"41147 Les Montils, France",41147,14.66666667,COM,Les Montils,1331,14.38073569,1.019882917
"10214 Magnicourt, France",10214,1.166666667,COM,Magnicourt,68.63414634,1.143911711,1.019892231
"45036 Boismorand, France",45036,7.833333333,COM,Boismorand,579.7294398,7.680397222,1.019912526
"89112 Collan, France",89112,2,COM,Collan,123.6226415,1.960947244,1.019915251
"77349 Othis, France",77349,28.66666667,COM,Othis,3974.342929,28.10652909,1.019929091
"9310 Thouars-sur-Arize, France",9310,0.5,COM,Thouars-sur-Arize,33.40909091,0.490206351,1.019978625
"80302 Faverolles, France",80302,1.5,COM,Faverolles,123.0238622,1.470598701,1.019992741
"17168 Fouras, France",17168,80,COM,Fouras,3249.72837,78.43008263,1.020016776
"26139 Génissieux, France",26139,30.16666667,COM,Génissieux,1688.642392,29.57398733,1.020040562
"78416 Montalet-le-Bois, France",78416,1.666666667,COM,Montalet-le-Bois,210.1053449,1.633859085,1.020079811
"69171 Sain-Bel, France",69171,14.5,COM,Sain-Bel,1524.883278,14.21449376,1.020085572
"5009 Aspres-lès-Corps, France",5009,1.666666667,COM,Aspres-lès-Corps,65.93939394,1.633798615,1.020117566
"83049 Cuers, France",83049,107.3333333,COM,Cuers,7585.776714,105.2121735,1.020160783
"42091 Estivareilles, France",42091,5.666666667,COM,Estivareilles,449.3134962,5.554546413,1.020185312
"84012 Beaumes-de-Venise, France",84012,30.5,COM,Beaumes-de-Venise,1687.745078,29.89573126,1.020212543
"68344 Urbès, France",68344,4,COM,Urbès,323.260274,3.920658041,1.020236899
"46309 Souillac, France",46309,59.83333333,COM,Souillac,2399.620088,58.6458858,1.020247755
"82012 Les Barthes, France",82012,5,COM,Les Barthes,382.3631773,4.900751191,1.020251754
"56193 Riantec, France",56193,68.66666667,COM,Riantec,4149.552367,67.3002117,1.020303873
"83138 Tourrettes, France",83138,32.33333333,COM,Tourrettes,2012,31.68988917,1.020304399
"14663 Saint-Vigor-le-Grand, France",14663,39,COM,Saint-Vigor-le-Grand,1854.956103,38.22248825,1.020341736
"34145 Lunel, France",34145,247.5,COM,Lunel,16862.85152,242.5630601,1.020353222
"3152 Louroux-de-Bouble, France",3152,4.5,COM,Louroux-de-Bouble,184.1557679,4.41022158,1.020356896
"17231 Messac, France",17231,1.666666667,COM,Messac,72,1.633407106,1.020362077
"28290 Orrouer, France",28290,1.666666667,COM,Orrouer,197.7904729,1.633404752,1.020363547
"9289 Lorp-Sentaraille, France",9289,15.5,COM,Lorp-Sentaraille,1030.587289,15.19063714,1.020365364
"27299 Gravigny, France",27299,31.83333333,COM,Gravigny,2501.971207,31.19795994,1.020365864
"60486 Paillart, France",60486,4.5,COM,Paillart,354.8417391,4.410180532,1.020366393
"70384 Neuvelle-lès-la-Charité, France",70384,2.5,COM,Neuvelle-lès-la-Charité,172.0093646,2.45004626,1.020388897
"65231 Izaux, France",65231,2.333333333,COM,Izaux,154.5376884,2.286652909,1.020414302
"41267 Vallières-les-Grandes, France",41267,15.5,COM,Vallières-les-Grandes,627.9989266,15.18957321,1.020436834
"18083 Culan, France",18083,10.66666667,COM,Culan,564.9856584,10.45268229,1.02047172
"1407 Seyssel, France",1407,7.166666667,COM,Seyssel,582.8350257,7.022790806,1.020486992
"2A021 Argiusta-Moriccio, France",2A021,2.5,COM,Argiusta-Moriccio,67,2.449740024,1.020516453
"19202 Sainte-Féréole, France",19202,18.5,COM,Sainte-Féréole,1487,18.12799204,1.02052119
"35144 Langan, France",35144,5.333333333,COM,Langan,610,5.226067412,1.02052517
"79078 Plaine-d'Argenson, France",79078,6.666666667,COM,Plaine-d'Argenson,648.8921079,6.53246278,1.020544149
"85234 Saint-Jean-de-Monts, France",85234,150.1666667,COM,Saint-Jean-de-Monts,6801.320975,147.1394348,1.020573899
"39504 Sarrogna, France",39504,1.666666667,COM,Sarrogna,164.1696429,1.633002906,1.020614636
"67142 Fort-Louis, France",67142,1.333333333,COM,Fort-Louis,196.0068966,1.306400355,1.020616175
"47145 Layrac, France",47145,44.16666667,COM,Layrac,2508.07286,43.27272787,1.020658249
"24565 Varaignes, France",24565,5.5,COM,Varaignes,311.0564516,5.388627599,1.020668046
"59194 Englefontaine, France",59194,11.33333333,COM,Englefontaine,824.0204563,11.10378009,1.020673432
"22178 Pléhédel, France",22178,12.66666667,COM,Pléhédel,883.0328818,12.41001148,1.020681301
"43205 Saint-Just-Malmont, France",43205,36.5,COM,Saint-Just-Malmont,2760.390193,35.76042318,1.020681434
"42207 Saint-Chamond, France",42207,374.8333333,COM,Saint-Chamond,22469.10387,367.2146907,1.020747107
"49002 Allonnes, France",49002,34.33333333,COM,Allonnes,1996.083684,33.63475047,1.020769676
"59554 Sars-et-Rosières, France",59554,2.666666667,COM,Sars-et-Rosières,339.6407767,2.612333807,1.02079859
"28081 Charonville, France",28081,2,COM,Charonville,173.0066225,1.95910807,1.020872728
"60336 Lachaussée-du-Bois-d'Écu, France",60336,2,COM,Lachaussée-du-Bois-d'Écu,107,1.958784834,1.021041191
"50298 Méautis, France",50298,5.5,COM,Méautis,428.9891304,5.38634172,1.021101201
"10082 Chapelle-Vallon, France",10082,1.833333333,COM,Chapelle-Vallon,144,1.795444847,1.021102562
"56121 Lorient, France",56121,598.5,COM,Lorient,36580.09876,586.1208507,1.021120472
"76005 Amfreville-la-Mi-Voie, France",76005,18.33333333,COM,Amfreville-la-Mi-Voie,1903,17.95379998,1.021139444
"80726 Sancourt, France",80726,2.333333333,COM,Sancourt,203,2.284942288,1.021178235
"23092 Glénic, France",23092,6.5,COM,Glénic,438.1005199,6.364984224,1.021212272
"45191 Le Malesherbois, France",45191,71,COM,Le Malesherbois,5324.868591,69.52397488,1.021230448
"18184 Précy, France",18184,11.83333333,COM,Précy,277.3542766,11.58689438,1.021268766
"8403 Sault-lès-Rethel, France",8403,18,COM,Sault-lès-Rethel,1214.365866,17.62413367,1.021326798
"11361 Saint-Papoul, France",11361,9.666666667,COM,Saint-Papoul,655.2160619,9.464754207,1.021333091
"70160 Coisevaux, France",70160,2,COM,Coisevaux,206.2018927,1.958221825,1.021334751
"25594 Velesmes-Essarts, France",25594,2.333333333,COM,Velesmes-Essarts,248.230082,2.284587609,1.021336772
"40214 Ossages, France",40214,5.5,COM,Ossages,364.1763527,5.38507947,1.021340545
"28061 Brou, France",28061,67.33333333,COM,Brou,2541.054944,65.92404844,1.021377402
"62243 Coullemont, France",62243,1.333333333,COM,Coullemont,63,1.30541878,1.021383601
"14021 Arromanches-les-Bains, France",14021,6,COM,Arromanches-les-Bains,357.8314526,5.874357367,1.02138832
"13018 Cabannes, France",13018,42.33333333,COM,Cabannes,2952,41.44659657,1.021394682
"23252 Tercillat, France",23252,2.5,COM,Tercillat,124,2.447533979,1.021436279
"80790 Verpillières, France",80790,1.333333333,COM,Verpillières,110,1.305288248,1.021485741
"79185 Aigondigné, France",79185,39.83333333,COM,Aigondigné,3077.030393,38.99474428,1.021505182
"68287 Rouffach, France",68287,51.66666667,COM,Rouffach,3049.779061,50.57828794,1.021518695
"31485 Saint-Germier, France",31485,1,COM,Saint-Germier,79.48305085,0.978926598,1.02152705
"64346 Lombia, France",64346,1.833333333,COM,Lombia,143.6941748,1.79468837,1.021532966
"82172 Saint-Projet, France",82172,3.833333333,COM,Saint-Projet,225.1402754,3.752467902,1.021549933
"93010 Bondy, France",93010,331.6666667,COM,Bondy,30850.57264,324.6632159,1.021571433
"52115 Chatenay-Mâcheron, France",52115,1.5,COM,Chatenay-Mâcheron,79,1.468270338,1.021610232
"60547 Rosoy, France",60547,4,COM,Rosoy,384.0528846,3.915299106,1.021633314
"76603 Saint-Maclou-la-Brière, France",76603,2.833333333,COM,Saint-Maclou-la-Brière,261.4502164,2.773324572,1.021637843
"1376 Saint-Maurice-de-Beynost, France",1376,37.33333333,COM,Saint-Maurice-de-Beynost,2544.516323,36.54111307,1.021680244
"21290 Gemeaux, France",21290,4.333333333,COM,Gemeaux,523.0097336,4.241239235,1.02171396
"77352 Ozouer-le-Voulgis, France",77352,9,COM,Ozouer-le-Voulgis,1113.757418,8.808573949,1.021731787
"37195 La Riche, France",37195,82,COM,La Riche,5984.91277,80.25348887,1.021762432
"80415 Hangest-en-Santerre, France",80415,7.333333333,COM,Hangest-en-Santerre,712.4051383,7.177079263,1.021771262
"21696 Villeneuve-sous-Charigny, France",21696,1.166666667,COM,Villeneuve-sous-Charigny,60.63829787,1.141703919,1.021864467
"27245 Fleury-la-Forêt, France",27245,2.666666667,COM,Fleury-la-Forêt,215.4111701,2.609549462,1.021887765
"92078 Villeneuve-la-Garenne, France",92078,137.6666667,COM,Villeneuve-la-Garenne,13943.55094,134.7164282,1.021899619
"71568 Vérissey, France",71568,0.333333333,COM,Vérissey,28.50909091,0.326186194,1.021911224
"44135 Le Pouliguen, France",44135,96,COM,Le Pouliguen,3594.953624,93.9408908,1.0219192
"8492 Vrigne-Meuse, France",8492,1.5,COM,Vrigne-Meuse,201.6413374,1.467817937,1.021925106
"54215 Frouard, France",54215,55,COM,Frouard,4328.175972,53.81937622,1.021936779
"51138 Châtrices, France",51138,0.333333333,COM,Châtrices,26,0.326170116,1.0219616
"77131 Coulommiers, France",77131,144,COM,Coulommiers,9370.583786,140.899177,1.022007389
"79195 Nueil-les-Aubiers, France",79195,59,COM,Nueil-les-Aubiers,3599,57.7267575,1.022056366
"35010 Baguer-Pican, France",35010,8.833333333,COM,Baguer-Pican,1011.267744,8.642335212,1.022100291
"17248 Mortagne-sur-Gironde, France",17248,14.83333333,COM,Mortagne-sur-Gironde,738.5119287,14.51232086,1.022119996
"25209 Échay, France",25209,0.666666667,COM,Échay,76.171875,0.652230243,1.022133938
"62838 Vaulx, France",62838,1,COM,Vaulx,53,0.978341582,1.022137889
"44110 Nort-sur-Erdre, France",44110,67.33333333,COM,Nort-sur-Erdre,5715.526778,65.87316897,1.022166299
"11164 Ginestas, France",11164,12.66666667,COM,Ginestas,937.8561658,12.39172266,1.022187715
"8211 Haraucourt, France",8211,5.833333333,COM,Haraucourt,495.2856992,5.706570382,1.022213509
"83035 Le Castellet, France",83035,40.16666667,COM,Le Castellet,2845.1027,39.2936562,1.022217593
"60584 Saint-Leu-d'Esserent, France",60584,31.16666667,COM,Saint-Leu-d'Esserent,2966.792083,30.4883591,1.022248084
"27046 Bazoques, France",27046,1.5,COM,Bazoques,117.0629371,1.467326728,1.02226721
"72103 Courdemanche, France",72103,6.166666667,COM,Courdemanche,444.2716858,6.032329052,1.02226961
"58247 Saint-Jean-aux-Amognes, France",58247,3.166666667,COM,Saint-Jean-aux-Amognes,300.051579,3.097170934,1.022438456
"76426 Mésangueville, France",76426,1.666666667,COM,Mésangueville,114.8727273,1.630087823,1.022439799
"17224 Matha, France",17224,38.16666667,COM,Matha,1709.718542,37.32731761,1.022486187
"31421 Pins-Justaret, France",31421,37,COM,Pins-Justaret,3040.319657,36.1858114,1.022500217
"76272 Fontaine-le-Dun, France",76272,6.5,COM,Fontaine-le-Dun,610.2661166,6.3568061,1.022526076
"18272 Veaugues, France",18272,7.666666667,COM,Veaugues,472.1369483,7.497709667,1.022534481
"77371 Pommeuse, France",77371,16.66666667,COM,Pommeuse,1811.310254,16.29918546,1.022545986
"62489 Lapugnoy, France",62489,28,COM,Lapugnoy,2201,27.38130811,1.02259541
"16074 Challignac, France",16074,2.833333333,COM,Challignac,232.1771772,2.770679985,1.022612986
"1202 Lagnieu, France",1202,63.33333333,COM,Lagnieu,4741.035272,61.92927406,1.02267198
"38343 Romagnieu, France",38343,10.5,COM,Romagnieu,1094.712704,10.26713072,1.022681047
"42110 L'Horme, France",42110,50,COM,L'Horme,3164.318544,48.88885943,1.022727889
"29095 Kersaint-Plabennec, France",29095,6.5,COM,Kersaint-Plabennec,863,6.355541014,1.022729613
"14012 Angerville, France",14012,1.166666667,COM,Angerville,106,1.140664612,1.022795531
"30180 Montignargues, France",30180,2.666666667,COM,Montignargues,380.7381298,2.607204394,1.022806909
"43185 Sainte-Florine, France",43185,40,COM,Sainte-Florine,2318,39.10786974,1.022812039
"18273 Venesmes, France",18273,8.833333333,COM,Venesmes,537,8.635750942,1.022879584
"40237 Préchacq-les-Bains, France",40237,6,COM,Préchacq-les-Bains,481,5.865788514,1.022880383
"44085 Louisfert, France",44085,6.333333333,COM,Louisfert,676.8746114,6.191657675,1.022881701
"38077 La Chapelle-de-Surieu, France",38077,4.5,COM,La Chapelle-de-Surieu,491,4.399327488,1.022883614
"8057 Belleville-et-Châtillon-sur-Bar, France",8057,2.666666667,COM,Belleville-et-Châtillon-sur-Bar,210.3950004,2.607003568,1.022885699
"66189 Saleilles, France",66189,68.16666667,COM,Saleilles,3805.868018,66.64117615,1.02289111
"86165 Montmorillon, France",86165,105.1666667,COM,Montmorillon,4531,102.8102768,1.022919789
"88148 Dommartin-lès-Remiremont, France",88148,14.33333333,COM,Dommartin-lès-Remiremont,1254,14.01145319,1.022972646
"28367 Santilly, France",28367,3.333333333,COM,Santilly,221.7350232,3.25839534,1.022998435
"7339 Vesseaux, France",7339,19.83333333,COM,Vesseaux,1291,19.38741939,1.02300017
"29213 Plouzévédé, France",29213,13.33333333,COM,Plouzévédé,1206.97973,13.03344848,1.023008865
"14327 Hérouville-Saint-Clair, France",14327,151.1666667,COM,Hérouville-Saint-Clair,12721.3867,147.7653097,1.023018643
"25393 Montécheroux, France",25393,4.166666667,COM,Montécheroux,400.0528465,4.072754075,1.023058743
"67432 Salmbach, France",67432,5.5,COM,Salmbach,433.7095478,5.375978415,1.023069584
"10219 Maisons-lès-Soulaines, France",10219,0.666666667,COM,Maisons-lès-Soulaines,56,0.651597389,1.023126669
"60273 Giraumont, France",60273,4.333333333,COM,Giraumont,392.0442151,4.235199235,1.02317107
"13210 Marseille 10e Arrondissement, France",13210,496.5,ARM,Marseille 10e Arrondissement,34410.65694,485.2549608,1.023173466
"28276 Neuvy-en-Beauce, France",28276,1.333333333,COM,Neuvy-en-Beauce,164.4791174,1.303090394,1.023208627
"33273 Martignas-sur-Jalle, France",33273,55.5,COM,Martignas-sur-Jalle,4802.468263,54.2410574,1.023210141
"36030 Buxières-d'Aillac, France",36030,2.833333333,COM,Buxières-d'Aillac,192.6229508,2.769060238,1.023211158
"24290 Montferrand-du-Périgord, France",24290,2.333333333,COM,Montferrand-du-Périgord,140,2.280388781,1.023217336
"50272 Lingreville, France",50272,14.83333333,COM,Lingreville,803.6656891,14.49652004,1.023234079
"97117 Le Moule, France",97117,201.3333333,COM,Le Moule,14812.45424,196.7579475,1.023253881
"33036 Bazas, France",33036,69.66666667,COM,Bazas,3398,68.08246519,1.023268862
"83087 Nans-les-Pins, France",83087,74,COM,Nans-les-Pins,3431,72.31713395,1.023270641
"23033 La Brionne, France",23033,3.5,COM,La Brionne,277.7460674,3.420330393,1.023292957
"17479 Virollet, France",17479,3.666666667,COM,Virollet,233,3.583149679,1.023308261
"31222 Gouaux-de-Luchon, France",31222,0.666666667,COM,Gouaux-de-Luchon,35,0.651454712,1.023350748
"21216 Culètre, France",21216,1,COM,Culètre,80,0.977134983,1.02340006
"80031 Arvillers, France",80031,5.333333333,COM,Arvillers,553,5.211339543,1.023409296
"88386 Remomeix, France",88386,4.833333333,COM,Remomeix,331.5874439,4.722645986,1.02343757
"65440 Tarbes, France",65440,522.6666667,COM,Tarbes,26263.15811,510.6888287,1.023454278
"88446 Saulxures-lès-Bulgnéville, France",88446,2.666666667,COM,Saulxures-lès-Bulgnéville,190.9418357,2.605398557,1.02351583
"31006 Albiac, France",31006,1.333333333,COM,Albiac,120.8185841,1.302695408,1.023518871
"46208 Montvalent, France",46208,3.166666667,COM,Montvalent,224.8340856,3.093886373,1.023523907
"2758 Vailly-sur-Aisne, France",2758,24.5,COM,Vailly-sur-Aisne,1436.150007,23.936681,1.023533714
"31341 Merville, France",31341,28.5,COM,Merville,3560.560495,27.84427529,1.023549714
"70269 Girefontaine, France",70269,0.666666667,COM,Girefontaine,27.52941176,0.651319828,1.023562677
"2154 Chacrise, France",2154,2.333333333,COM,Chacrise,200.8931507,2.279541735,1.023597549
"18155 Mornay-sur-Allier, France",18155,4.166666667,COM,Mornay-sur-Allier,376.6214953,4.070598904,1.0236004
"59558 Saulzoir, France",59558,15.83333333,COM,Saulzoir,1203.388626,15.46786891,1.023627329
"24466 Saint-Michel-de-Montaigne, France",24466,3.166666667,COM,Saint-Michel-de-Montaigne,256.8803681,3.093534239,1.023640413
"40270 Saint-Loubouer, France",40270,5.333333333,COM,Saint-Loubouer,344.7782805,5.209938021,1.023684603
"13205 Marseille 5e Arrondissement, France",13205,356.1666667,ARM,Marseille 5e Arrondissement,26757.68446,347.9255475,1.023686444
"62579 Monchy-au-Bois, France",62579,5,COM,Monchy-au-Bois,339.7211009,4.884250913,1.023698432
"53246 Saint-Pierre-des-Nids, France",53246,25.66666667,COM,Saint-Pierre-des-Nids,1399.239434,25.07231912,1.023705328
"57621 Saint-Médard, France",57621,0.666666667,COM,Saint-Médard,78.23853211,0.651217121,1.023724109
"57701 Vaux, France",57701,7,COM,Vaux,540.3561585,6.837431444,1.023776261
"25039 Avoudrey, France",25039,7.166666667,COM,Avoudrey,586.2172236,7.000172003,1.023784367
"95218 Éragny, France",95218,92.66666667,COM,Éragny,10620.85205,90.51237926,1.023801025
"89280 Nuits, France",89280,4,COM,Nuits,244.7651304,3.90697795,1.023809208
"51315 Landricourt, France",51315,1,COM,Landricourt,120,0.976741799,1.023812026
"8145 Douzy, France",8145,13.33333333,COM,Douzy,1297.110475,13.02315711,1.023817284
"53123 Juvigné, France",53123,18,COM,Juvigné,999.676103,17.58069619,1.023850239
"89304 Poilly-sur-Tholon, France",89304,5.666666667,COM,Poilly-sur-Tholon,444.6558824,5.534589421,1.023863965
"77297 Mondreville, France",77297,2.333333333,COM,Mondreville,221,2.278894395,1.023888311
"35126 Guichen, France",35126,52.5,COM,Guichen,5406.574775,51.27222372,1.023946226
"7086 Étables, France",7086,5.333333333,COM,Étables,535.8018427,5.208491176,1.023968968
"95214 Épinay-Champlâtreux, France",95214,0.5,COM,Épinay-Champlâtreux,47.76923077,0.488284578,1.023993021
"22081 Hillion, France",22081,42,COM,Hillion,2773.1189,41.01462892,1.024024869
"27678 Les Ventes, France",27678,7.333333333,COM,Les Ventes,751,7.161275493,1.024026145
"34252 Saint-Étienne-Estréchoux, France",34252,5.166666667,COM,Saint-Étienne-Estréchoux,201,5.045351772,1.024044883
"71309 Montcenis, France",71309,35.5,COM,Montcenis,1529.367724,34.66633371,1.024048297
"73293 Thoiry, France",73293,3.166666667,COM,Thoiry,300.3171806,3.092088253,1.024119109
"61169 Flers, France",61169,186.3333333,COM,Flers,9768.131524,181.9444454,1.024122132
"34248 Sainte-Croix-de-Quintillargues, France",34248,4,COM,Sainte-Croix-de-Quintillargues,565.1283139,3.905588147,1.02417353
"2587 Parfondru, France",2587,2.833333333,COM,Parfondru,239.4140988,2.766433438,1.024182724
"62028 Ames, France",62028,5.666666667,COM,Ames,435.8809622,5.532780839,1.02419865
"74224 La Roche-sur-Foron, France",74224,76.83333333,COM,La Roche-sur-Foron,6709.949349,75.01769764,1.024202765
"51081 Branscourt, France",51081,1.666666667,COM,Branscourt,204.8281044,1.627273185,1.024208278
"2676 Saint-Erme-Outre-et-Ramecourt, France",2676,13.16666667,COM,Saint-Erme-Outre-et-Ramecourt,1067.974616,12.85531212,1.024219913
"9206 Montferrier, France",9206,7.333333333,COM,Montferrier,396.673913,7.15957183,1.024269818
"38026 La Balme-les-Grottes, France",38026,5.666666667,COM,La Balme-les-Grottes,718.608537,5.532322381,1.024283524
"71303 Montagny-près-Louhans, France",71303,3.666666667,COM,Montagny-près-Louhans,283.9381443,3.579491026,1.0243542
"76566 Sainte-Austreberthe, France",76566,3,COM,Sainte-Austreberthe,404,2.928655352,1.024360889
"80605 Offoy, France",80605,1.833333333,COM,Offoy,168,1.789695734,1.024382692
"31280 Latrape, France",31280,2.166666667,COM,Latrape,262.2645584,2.11507576,1.02439199
"11193 Lasserre-de-Prouille, France",11193,2.5,COM,Lasserre-de-Prouille,186.4398496,2.440468685,1.024393394
"25029 Aubonne, France",25029,2.333333333,COM,Aubonne,158.6885246,2.277754757,1.024400597
"17230 Meschers-sur-Gironde, France",17230,45.33333333,COM,Meschers-sur-Gironde,2581,44.25304946,1.024411513
"58086 Cosne-Cours-sur-Loire, France",58086,165.6666667,COM,Cosne-Cours-sur-Loire,7335.492799,161.7180397,1.024416738
"82061 Féneyrols, France",82061,1.833333333,COM,Féneyrols,126.3673469,1.789609219,1.024432213
"22184 Plémy, France",22184,15,COM,Plémy,1033,14.64224946,1.024432758
"2189 Chivres-en-Laonnois, France",2189,3.166666667,COM,Chivres-en-Laonnois,235.405398,3.091122128,1.024439196
"81219 Puylaurens, France",81219,43.66666667,COM,Puylaurens,2274.579479,42.62228784,1.024503115
"27568 Sainte-Marthe, France",27568,3.333333333,COM,Sainte-Marthe,324.8909091,3.253595898,1.02450748
"47311 Tourliac, France",47311,0.833333333,COM,Tourliac,96,0.813398769,1.024507739
"77473 Treuzy-Levelay, France",77473,3.333333333,COM,Treuzy-Levelay,311.6006126,3.253575069,1.024514038
"43038 Bournoncle-Saint-Pierre, France",43038,10,COM,Bournoncle-Saint-Pierre,739.8223585,9.760703682,1.024516298
"18038 Bruère-Allichamps, France",18038,6.333333333,COM,Bruère-Allichamps,423,6.181758642,1.024519672
"28359 Saint-Rémy-sur-Avre, France",28359,26.83333333,COM,Saint-Rémy-sur-Avre,2468.316703,26.19069704,1.024536815
"22231 Plourac'h, France",22231,4.166666667,COM,Plourac'h,320.4963895,4.066744152,1.024570642
"21501 Pouilly-en-Auxois, France",21501,25,COM,Pouilly-en-Auxois,1058.987959,24.39935828,1.024617111
"84031 Carpentras, France",84031,300.3333333,COM,Carpentras,18927.78116,293.1146057,1.024627663
"80423 Havernas, France",80423,2.333333333,COM,Havernas,280.3464567,2.277224423,1.024639166
"23245 Saint-Sulpice-le-Guérétois, France",23245,17.5,COM,Saint-Sulpice-le-Guérétois,1375.553311,17.07882741,1.02466051
"67358 Offwiller, France",67358,7.666666667,COM,Offwiller,614.3863354,7.482116229,1.02466554
"22302 Saint-Jacut-de-la-Mer, France",22302,16.5,COM,Saint-Jacut-de-la-Mer,714.9252749,16.10252703,1.024683887
"80330 Forceville-en-Vimeu, France",80330,2.333333333,COM,Forceville-en-Vimeu,155,2.277060879,1.024712758
"24300 Nabirat, France",24300,4.333333333,COM,Nabirat,265.3124642,4.228716678,1.024739575
"39445 Publy, France",39445,2.833333333,COM,Publy,198.3971631,2.764923613,1.024741993
"88199 Gignéville, France",88199,0.5,COM,Gignéville,45.56962025,0.487927694,1.024741998
"59368 La Madeleine, France",59368,164.5,COM,La Madeleine,13600.21335,160.5277797,1.024744753
"22176 Plédran, France",22176,49.5,COM,Plédran,4205.624408,48.30270566,1.024787314
"25596 Vellerot-lès-Vercel, France",25596,0.666666667,COM,Vellerot-lès-Vercel,58.38461538,0.650529475,1.024806243
"27500 Routot, France",27500,12.5,COM,Routot,885.9569857,12.19740221,1.02480838
